,business_id,cool,date,funny,review_id,stars,text,useful,user_id
86,K1rAToLggkTvjRz46IU-Tg,0,2016-06-19,4,AGBMkc677SGy4q4RbG1NAg,2,"Where to begin? 1st timer at AMC Desert Ridge. Excited because of the recliner seats. Overwhelmed when we stepped inside. The Marketplace was...well, we thought it was like a hospital cafeteria with a lot less staff and a giant mess. Popcorn all over the floors and counters, condiments spilled, condiment droppings on the counter. Saw 2 girls with brooms - not cleaning but chatting it up with the cashier.

Gotta line up 3 times, one to order, another to pay, and another to pick up your order. Pure confusion for a 1st timer. So you go back, front, and back. Liked the soda machine cause you pick and mix. The 'bar?' It looks like  and afterthought with I think 5 stools.

The bathroom. GROSS. 4 stalls not completely flushed and 1 with wet droppings on the floor. 2 sinks without soap and the used papertowels were overflowing. The automatic machine was rolling the new ones into the used ones. Did I mention there was red/brown debris on the stainless steel? 

Ok recliners but I doubt anyone actually measured the distance from the screen to the seats because we were on 2nd to last row and it still felt too close. We got a headache.",4,0pf5VuzE4_1pwj5NJHG5TQ
736,e-hztV3mlfn5z8VmRFBNlw,0,2017-01-28,0,aAZx8qzkle7T8lhvADAKdA,5,What a great spot and atmosphere! Oh and their beer is some of the best AZ stuff around! Can't wait to day drink there.,1,nDdcMqgQkRZuvjRzXhUJ5g
570,K-tKnqhblGR7K4R3roKmqA,0,2015-09-16,0,Y3A4AS0_LEj3RA4nDZ0h0w,5,"Quick very friendly service this evening! She was very welcoming and made some suggestions after knowing it was our first time. 

Butter Chix- Creamy subtle kick of butter chicken spice... Saucy very enjoyable!  

Mum's Chicken Pie - Classic  was not disappointed LOVE the touch of Chardonnay really gave it that extra little something 

Traditional Aussie - Saucey , meaty, has a little potato (not too much... Which I really appreciate because I didn't have an allergic reaction to it from that very reason ) 

Surprisingly even though these little guys are the size of your palm they are actually decently filling ! ... You might just need 2-4 to fill you up depending on how much you can handle. 

Price is okay ... About $7 each Palm sized pie. They have 4 pies for $24 to take home and cook located in the freezer ( I feel that is a better suited price for the cooked ones too)   

On the plus size the hand held sizes lets you try more flavours!! 

Would recommend people to check it out!",0,kBNFdviedCPFWyR-wVaAzw
440,HK3wV8AiEmYAohIW13FoYQ,0,2017-09-29,0,vI2Ia8lCtNd4hmHiuodbnw,2,"Bad sound mix/excessive volume ruined two visits.

Great looking new venue with fabulous possibilities. 

Reminiscent of the iconic Fillmore in SF.

Two shows later, the muddy sound mix with excessive volume drowning out vocals left a lot of room for improvement.

Seems a Live Nation venue would do better....maybe they need to hire someone to run the sound board who hasn't lost their hearing.",0,wn5sc78bQn-FpuR2u0rcCQ
592,ErTB7R4rJNUUV8nsUVG26Q,0,2015-10-15,0,f0rTZVLTxipXkgoFT7ZoDA,3,"I have been here before but my last experience was not good at all. 


The bad - the younger lady who served us seemed like she does not like her job ... She made our visit unpleasant right from the entrance ... She seemed a little arrogant too.... And was not very familiar with the desserts. 
I am not a fan of lemon desserts but I do not mind something with a tiny note of it (as I know a lot of baked desserts often do have a little in them) ... When I specifically asked for her recommendation she gave me an extremely lemony dessert. I also requested a no foam latte and she seemed to also miss that one as she handed me something that closely resembled a cappuccino. 

I love the heart of this place ... It was actually a bit heart breaking with my last visit as I have come in several times throughout the past couple years and have not received this type of treatment. 

The good- Love the desserts here I usually always grab a mix box of the traditional southern Italian almond and pistachio biscuits and am always very pleased with the texture, the flavour and the combination of them! 
The bread here is amazing highly recommend you try anyone of them (I am sure you will love it! ) 

The coffee beans they use here are also very robust and strong which I love.


I try to ignore the treatment I got here last time .....because maybe she was just having a bad day and was taking it out on us .....but to be honest that's no excuse, ever ... And it will effect me to now go closer to Bathurst and collage to go get my almond pistachio fixes from more pleasant staff.",5,kBNFdviedCPFWyR-wVaAzw
436,ecJri9ozyke4dOCWulZiRQ,0,2017-11-09,0,iQuVrziIhuLEDhdRIv4KUg,4,This place is really good. The staff is friendly and the prices are reasonable for the portion size. I eat here often and haven't had a bad experience yet.,0,2GScPm1KZLO_cgedme9S3g
755,DyCv2ubxeygyOUWJ4lnewg,0,2017-07-29,0,v-U55-IhVWuh28SHtSm_dQ,4,First time here and the ice cream was excellent and very cold due to that it's made by liquid nitrogen. I would give it 5 stars only if they had more seating. #MakeItSweet,0,8l8PZFsNyhi24BCRQ0xbSA
494,LrrJW6ejsVL7hADfFy87Eg,0,2014-08-04,0,UTtf0ToTHF25hV8lRBI6CA,3,"1) Pad Thai (vegetable + tofu) - $8.95
Noodles had good texture (not mushy). A lot of vegetables and a variety. The base was not spicy nor ketchupy. They put a lot of peanuts on top which I like. 

2) Thai iced tea - $3 
Cheaper than most places but it is smaller. Either the tea was brewed stronger or there was less evaporated milk because the tea was darker than usual and not as sweet. It was different than other places but still good though. 

Small restaurant, 20 or so seats. It was mostly empty on a Sunday night so we didn't have to wait and the service was good.",0,UGW-9bbBEB3eP1o6mWD_WA
716,I4EmpNOW7zCcx7fUnQ9ixg,0,2012-01-21,0,JT8uWAavADrlWzXQ6mQUQA,4,"I'd give this place 3 1/2 stars if I could. Because to me, this place isn't blow your socks off delicious! Instead it's just good enough. 

Look, when I'm craving pho I'm glad I have a place close by to order from, however it's just not as good as I'm used to back home. I think my problem is it doesn't taste as authentic as I'm used to. This place to me seems like it's trying to be asian fusion (like Pei Wei or PF Changs) when I just want pho nothing fancy just pho.

Though I did think the spring rolls were awesome!!!

But nonetheless it does fulfil my cravings without me having to drive 45 minutes, so I'm happy about that!",0,WgbbxTRIy7MwDKn7nL5WKQ
607,x2NuIlQgvvl3Wtq8ipZC6Q,0,2015-10-23,0,ezOskeLKOq9xd-815hmQsQ,5,"My dog is really nervous(shaking, hiding, an occasional growl) at the vet.  Other places I have been the technicians make a comment about her being scared, ask questions, then leave. At countryside the technician went out of her way to try to calm my dog. My dog even gave her kisses, which she has NEVER done in the 10 years I have been taking her to the vet. I wish I could recall her name, because she was excellent. Dr. Hoppe was wonderful and knowledgeable and made our visit quick and easy without trying to add any tests or procedures that weren't needed. Because my dog is so nervous she is often overlooked as being a good girl, so I appreciate the nice words that Dr. Hoppe said about her! The free hugs and kisses on the bill is also a nice touch. Thanks for the good experience!",0,jjSR3JpsYKIgMUSR5zHRsQ
184,bvGdqJ-SeGdIHX-HEabwlg,0,2016-05-29,0,AR_IDHl2P4kUVPB_tTsA6w,4,I went there a couple week ago. The service was great small place. I had there osso buco meat it was good so much could only eat half. Wine was good by the glass a Malbec. I and my friend had there seafood soup was very good. I would recommend you try this place,0,dQzQ4bN0Rnb8M-0LqTl3-g
345,pLWt3bWwQ9NPvk_xv8Dzgg,3,2011-07-26,0,ybGHCaTR-wXTxF5rJz1TXg,4,"Tonight after nearly everything in Kensington Market was closed we saw a glowing light out of this new Sadie's Juice Bar location. Yes, it's open and right next to Hot Beans.

We picked up two Tofutti ice cream cones (they had vanilla, vanilla almond bark, and chocolate) and they were of course delicious. Lots of other options available (like drinks, floats, sweets from the earth treats, and soy delicious bars), but I didn't  pay enough attention because I was too excited about stuffing my face full of my vanilla Tofutti cone. (& the person there was kind enough to let us in after closing, and I didn't want to overstay my welcome)

I'm looking forward to visiting them again during the day!",4,YgavGxfAdjhkkbwlAY_9ZQ
125,P6JCepLy6zlq-jEsrAqkKA,2,2011-01-22,1,ytMNnwPkSBxmixfOrC--1Q,3,"Having a craving for something spiced and exotic and motivated by a friend's comments that, ""there is a good Indian place over on Queen,"" I ventured out in hopes of finding something deliciously curried. Upon arrival we found that this is an odd spot on Queen West where a string of three of four Indian restaurants are all lined up side-by-side, so which to choose?

One thing I love about Toronto restaurants that you won't always find in smaller cities are menus posted on the outside of the building.  Little India stood out for it's well-organized, easy to understand and well-priced menu - in we went.

It is definitely an intimate spot, having no real capacity to hold very large groups, but was still quite comfortable for our dining duo. It was a cold Thursday night and not overly busy, so it did not feel crowded, and it gave the servers that much more time to be attentive.

The menu is substantial and has a variety of dishes. The price range is about $15 - $20 for an entrée, but be sure to ask which ones come with rice or Naan and which don't so that you can order them on the side.  First up was the mixed platter appetizer, which included samosas, onion bhajia, pakora and spring rolls. Everything was crispy, hot and just the right size for something before the entrée-and it came in at under $5.

For the main, I ordered the chicken kebab and my dinner partner had the Madras chicken.  Fair warning: if they tell you it's going to be hot, then it's truly hot.  We are all too accustomed to those Canadian-ized restaurants that tone down their spiciness to appease the masses, and it is arguable that Little India may do this too, but in any case, take the servers' recommendations to heart.  I do enjoy some heat, but my taste buds can't handle extremes, so I steered clear on this occasion-except for a little taste of the Madras.  For those of you who do like spice, you'll love this!  It has that heat that creeps up after a few bites, not that punch-in-the-face-burn that you might get from cheap chicken wings covered in Frank's Red Hot. Our server did lean my friend toward the less-spicy of the dishes she was deciding between at first, much to her dismay, but as it turns out his suggestion right on.  As for my tamer dish, it had more of a Mediterranean flavour to it; grilled, lemony and came with a cucumber salad garnished with cilantro.  It was a happy reminder of summer while dining in the depths of winter.

One of the greatest things about this restaurant is something I was not even able to take advantage of: the lunch buffet.  This is a bit of a hike from my own home and workplace, but for those of you in the area, I say go for it!  Buffets have a bit of a bad reputation (and for the most part it's well-deserved), but a small arrangement at a non-chain location like this can be a perfect opportunity to try a variety of what is on the menu, especially if it is food you're mostly unfamiliar with.

Overall, I can't leave you saying it was the very best Indian cuisine I've ever had, but I can say that I wasn't disappointed, and I would go back again-especially for that buffet.",3,YHWsLBS8jzZiPjKHMFOaAA
674,jpBOoa3qNwsbVkdS2cdYSg,0,2013-07-28,0,pwQZaBj36_DgN1dWIdZKwA,4,Not a bad place.  Not a great place.  The price awards this a 4 star because it IS a really great value.  Churros and quesadillas were pretty awesome.,0,q3AiAe-AcpDrNsdZf8nCvQ
555,d6G0w_e3GaA90NSQeovShA,0,2015-12-31,0,K0QZ4ed8QxNSDygz_Cy_Zg,4,"I am very pleased to have found this restaurant which is several cuts above other pho joints I have eaten in in the past thirty years. 

It starts with brilliant pho broth: here is a very complex , low salt highly complex broth . It reminds me of the broth used by the sadly gone White Lotus on Lansdowne that was my flagship spot  for excellence until it closed about three years ago.
Anyway hooray for excellent golden turtle broth. I had the soup last time which brought me back today.

I tend to evaluate using two or three standard dishes and today it was vermicelli with grilled pork, grilled shrimp and spring rolls. Verdict: massive shrimp lightly grilled, lots of tender pork and as in earlier visits very plump non- greasy spring rolls which I dipped in Hoisen sauce as an experiment.

My bowl of Bun had lots of mint and bean sprouts, and the accompanying sauce was not too vinegary all well balanced.

Overall extremely satisfying and served up with flair and professional skill in a very busy lunch hour. 

So I will go again though it puzzles me to see some negative reviewers dissing this place for another pho joint nearby. Guys, stay out of the commercial rivalry and avoid negativity! Life's too short.",0,teyf5MwmzhGFZha5Werb_Q
105,VmspRdKauEargr8YX1oL-Q,0,2017-04-10,0,5sXSVB7QiNx87XkhNSs01A,5,"I've had samples of their ice cream which are also very good, but I always go back to the Ferrero Rocher!",0,Yy_iGXxLpL6tYDQoE-6XVg
528,AVLj5MSJD1si-Rl6X6qTXQ,0,2014-06-21,0,4mKcidZOElQECnJ1-sEnNg,3,"Pricing seems standard for Chinatown:

Monday - Friday* 9pm - 4pm (*Except holidays)
Dim Sum Special $2.00/dish

Monday - Friday: 4pm - close
Saturday - Sunday & Holiday
(S) $2.38 (M) $3.28 (L) $3.68

Overall:
The dishes were all as expected. Nothing too greasy or too dry. Went on a weeknight and it was mostly empty. They charge for tea but it's fine given the price of the dishes.",0,UGW-9bbBEB3eP1o6mWD_WA
749,WEtbc5oewinsWdhrXDcojQ,0,2016-12-14,0,Wf1KudZRaSi0wWmn2H6PGg,5,First Choice provided Jesus and Gustavo. They were very professional and careful. Thanks Guys -- you were awesome!,0,IqZ4tKOTEwvE8RBXKpyn6w
715,iuFE29Wk113afMJZkcYiXA,0,2012-03-16,1,0Fb_M1kI7pR11lxPgQPlfA,4,"I joined this gym after leaving Fitness 1. This gym isn't perfect but is as close to perfect as I could ask for. 

I like the long hours the gym provides for daycare. And daycare will change dirty diapers!!! And for the most part I really do like the gym daycare employees (except I had an experience where the daycare manager was extremely rude, but I forgave that one instance because I figured she was having a bad day).

I also enjoy the towel service. & The equipment is great. The classes seem great though I have yet to attend a class. 

But I wish the gym would add free wifi for members to use while working out (so that I can watch netflix while working out), add some more channels to the equipment's tvs (I wish they would add e, bravo, mtv) and add a laundry shoot for towels inside the locker rooms. I even put in a request for the laundry shoot but Mountainside obviously just ignored my request. 

I also wish this location & all other locations would have a water service that they provide in their Scottsdale location. It seems like the west valley is constantly getting the short end of the stick and this is another example of that isn't it? & might be wrong but I think the Scottsdale location also has better tv channels than the Surprise gym does.

But despite those gripes I'm still a fan. This is the best gym in Surprise.",4,WgbbxTRIy7MwDKn7nL5WKQ
839,xbmxzInleHymSlaERwhMng,2,2010-12-10,0,H6TibVavE0ybsX9mp1zsIA,3,"I didn't mean to go to Freshii for lunch the other day, but events conspired in such a way that I was in the neighbourhood (hoping to buy a Indie Coffee Pass from Crema Coffee - but they were sold out) and the line was short (because their debit was down) and my stomach decided it was time to eat.

After looking at the menu board, I filled out the custom order form (and there were LOTS of options to choose from.) s  and handed it to the nice server informing everyone that the debit machine wasn't working. (right at noon time! what terrible timing!)

I got the spinach wrap, grilled and filled with veggies, with balsamic vinegar and olive oil. Can't go wrong with that combo. It was warm and fast. Even though there wasn't much reason to (nothing to melt, nothing needed to be cooked) I'm glad I got it grilled. It seemed to help keep the wrap together as I was running down Bloor.

If you don't feel like making up a meal for yourself they also have a huge selection of ""Chef Creations"" (at least one of which is vegan)  that you can modify further if you feel like it (for an extra charge).

The other benefit to this location is that Crema Coffee is right inside, so you can get a wrap, salad, bowl, or whatever AND get a delicious cup of coffee too. And by the way, Crema has one of the best soy latte's I've had in the city... though maybe I should save that for a Crema review...

Just a note, I can never get the freshii wifi to work with my iPod Touch, but I can connect to it with my netbook. Maybe it's me, but I'm just going to blame them on this one.",1,YgavGxfAdjhkkbwlAY_9ZQ
722,CTnL5sDAfcSlaInNGxq-9w,0,2012-03-07,0,W83ylz0dXtL_5YksYtkBag,5,"Family owned , Mike and Kelly (owners) are both very nice and both know their stuff. It's nice going to a repair shop that I trust isn't taking advantage of me! And it's nice walking in and speaking to the owners. Great customer service! 

Every time I go to one of those other repair shops they come up with a list of stuff to fix -- and when I check in with my father in law or friends they tell me those repairs are not necessary for my vehicles!

Go here and you can trust what Mike & Kelly say!",14,WgbbxTRIy7MwDKn7nL5WKQ
138,IebS6p5BNr8Qc3k7e9AmRQ,3,2012-02-08,1,vNSWdL5NLefDGdSCMrmTTw,3,"Once upon a time I was a university student.  Without giving you an exact number of how many years it's been, I will tell you that Gap wanted everyone in khakis, pagers weren't quite obsolete, and Mambo #5 was tearing up the charts.  So thankfully a lot has changed, but two things remain, and will always remain the same, about student life.  Number one:  students are broke.  Number two:  they are hungry.  Say Cheese is going to make many U of T students very happy. 

I haven't met a grilled cheese sandwich I didn't like, and I haven't met anyone that doesn't like a grilled cheese sandwich.  That might be why so many gourmet grilled cheese places are popping up these days, but it's a risky business.  The people have spoken and they want grilled cheese sammies...but they don't want to pay a lot for them.  After all, you can make a perfectly good one at home with white bread, and cheese that's more plastic than it is dairy.  And that's where Say Cheese comes in.  Nigel Koo, part owner and operator wants to satisfy stomachs without putting a dent in wallets.  He doesn't see why he can't serve up a high quality sandwich at a low(ish) cost and have customers walking out in a lactose induced ecstasy.

It was quiet when I arrived but word wasn't really out yet, and the boys were still experimenting in their test kitchen.  I was happy to be a guinea pig.  I asked to try their most popular meat and veggie options, and this is what followed.  

I started with Indira's Pulled Pork made with Beemster.  Diners can choose to have regular cheese, such as cheddar, on their sandwich ($6.50) or upgrade to a premium choice ($8.50). My creation came topped with homemade mac & cheese (fun!) on whole wheat bread.  I only ate half as I had more coming my way, but the sandwiches here are generous, and I had to pace myself.  The different textures paired nicely, but I would have liked it more had the meat been a touch saucier, or came with something in which to dip it.

Next, came the Italian Classic.  Not that I'm taking bets, but if you put Buffalo mozzarella on anything, I will eat it.  So I was pleased when they said one of their best meatless sellers was filled with the stuff.  I like a good Margharita pizza, and this was the sandwich version.  

As if that wasn't enough (and by all dietary standards, it was more than that) I was offered their dessert sandwich.  It didn't take a lot of prodding, and went something like this;

 Nigel:  You should try our dessert option. 

 Me:  Wow, I don't know.  I'm really stuffed.  Okay.

The French Grilled Toast is like a ménage a trois between a grilled cheese, some French toast, and a piece of cheesecake. It's good.  Scary good.  Filled with ricotta, mascarpone and a berry compote, the sandwich is then dusted with turbinado sugar, and drizzled with maple syrup.  As with French toast, this needed to be eaten with a knife and fork, which probably worked in my best interest as it stopped me from inhaling it.  I will be going back for this one.  As it is now, I think about it more than anyone should think about a sandwich.

So in total I ended up eating just a little bit more than a full sandwich thanks to the few bites I had of the French toast, and I was beyond full.  So much so, that I actually skipped dinner that night. Now by my calculations, that equals two meals for the price of one, and a low price at that. This bodes well for hungry students up to their necks in debt.  

Footnote:  During the week, for a mere thirty minutes between 4:20 and 4:50 you can get yourself a sandwich and side (including soup, salad and possible ramen...) for just $4.20.",11,YHWsLBS8jzZiPjKHMFOaAA
503,45asFhMTFuAUtG_rjPhkkQ,0,2014-07-30,0,lbtnLC9fxYgs0Yv7czHgBg,3,"I usually order the combo special of the day ($5.99-7.99). The meal is big enough for me to split into 2. It also comes with a small side of kimchi which you take yourself from the fridge. Combos come with miso soup, salad and jap chae (glass noodles). The fish/pork cutlets are huge and a lot of rice accompanies it. 

This is one of my go-to spots for lunch in St. Clair Centre. It's located in the food court, lower level. Tucked away behind a Chinese fast food place.",0,UGW-9bbBEB3eP1o6mWD_WA
573,NEYMAeK1BeR2E_vELnEIDA,1,2016-05-19,0,I8x6dVFeBVGS6XI6ryTQ2Q,5,"Love love love Quantum Coffee  100% better then Starbucks (and done properly) Lattes, Cappuccinos and flats, Oh my!   


Also a few cents cheaper then Starbucks(but WAY better in quality)! 

Service is always great baked goods are always amazing and super fresh! (Also sent in from local bakeries ) 


Did I mention they now have a reward coffee card ? That's right Starbucks .... You have zippoooo on Quantum... Suck my kiss.",1,kBNFdviedCPFWyR-wVaAzw
169,6frPvwX14wDH8jju64ewRg,0,2012-02-29,0,NksQNx6WYTR2x2vfo2BYTw,3,"Relatively new to the King West theatre district, and across the street from the Bell Lightbox is, Paese.  New to the neighbourhood, but not new to the restaurant scene, Paese has been operating out of their Bathurst street location since 1989.  Serving up Italian comfort food in a casual but sleek atmosphere, Paese might give longtime district resident Kit Kat some competition.

With a monochromatic colour scheme, butcher block tables and exposed brick, Paese is very welcoming, even for someone who happened to be dining alone (see: yours truly).

My server brought the customary bread to the table...but this was no ordinary bread and oil. The bread itself was warm and chewy with a pretzel like flavour.  It came with an olive, rosemary and thyme tapenade that was rich and salty.  I tried to stop after one slice, but failed miserably.  I managed to leave one out of the four slices on the plate but I'd be lying if I said I wasn't staring at it longingly throughout dinner.

Next, came my Beet Caprese Salad ($13).  Grilled beets came topped with a generous portion of mozzarella di bufala, drizzled with pistachio pesto and sprinkled with pomegranate seeds.  The combination of flavours and textures worked well together, and it was just a very fresh salad overall. If seasons were characterized by salads this one would be spring.  It was filling enough to be my main course, but I wasn't done yet.

As full of bread and beets as I was, I couldn't wait for my cavatelli ($13).  Hand rolled and made with semolina it had a texture similar to gnocchi but it wasn't as filling.  The sauce was reminiscent of my grandmothers, and that's a compliment as although she wasn't Italian, she was married to one and had learned a thing or two over the years.

I had initially sent away the wine menu, although I'm not sure why exactly.  Maybe it was an unexpected burst of responsibility on my part as it was a weekday afternoon and I had another review to do...but those are hardly excuses not to partake.  It's part of the job after all.  Either way, one of the resident sommeliers saw right through me and insisted on returning the wine menu to my table.  Smart man.

Paese has an extensive wine list and while most can only be purchased by the bottle, they do have a comprehensive list that is sold by the glass.  Now I'm no expert on wine, but I do drink a lot of the stuff so I know what I like, and I like Amarone.  I was given a sample of a 2004 Fumanelli Amarone before committing to a full glass, after which I gave the go ahead for my server to fill 'er up.  Rich and full-bodied it was a great complement to my meal, but as far as I'm concerned it would be a great complement to anything...cheese, pasta, breakfast...

Because of its location, I probably won't make a repeat visit but I don't think Paese is having a hard time attracting other customers.  I would recommend it to anyone who wants to have a good and affordable meal with some vino before or after catching a show.",1,YHWsLBS8jzZiPjKHMFOaAA
52,e9UsRb-fmza5ukU8Ftduew,1,2016-07-02,1,w78rEDYoPU_PVklmfBsOWA,2,"Overall rating: 2.5 for a 4:30 weekday visit (no one at the bar and 4 tables, including us - mostly parties of 2, like us).

I've decided to count, from entering an establishment to the time our party is spotted to the time we are acknowledged or helped (no, I don't  speed count). This visit, it was 5 before we were spotted and 82 before a hostess came to seat us.

Place was clean, server prompt, nice. Salmon was dry, overcooked. Walnut and tempura shrimp were good but warm/cool, not hot. Liked the tofu and veggies. Fried prawns were tasty. Crab legs? Crab legs, nothing spectacular. The fried rice? Hardened, couldn't pay me to eat it. All the meat dishes, with the exception of almost well done prime rib (not happy that there was no one at the carving station to cut or anyone to call and ask) had an after taste of cough medicine - so did the tapioca, but cake was ok.

Also almost got run over by the hostess while on my way to get food, she was rushing toward the empty side of the restaurant. My response? Smile, and an 'oh, sorry excuse me.' Hers a raised eyebrow that became a frown and a parting huff. Wanna pay over $20 for that plus tax and tip? Go for it lol, I'll pass.",1,0pf5VuzE4_1pwj5NJHG5TQ
429,XeUm1QS078kgjwONhul0ng,0,2015-12-27,0,nEjiQufmcwmtWxyLSUuyIA,5,Came from new York and this is by far the best pizza I ever ate will definitely come here every time I'm in town the owner is amazing and very friendly,0,H1UbzRQn0NjzWHEK-h7IrA
643,IF0swG6XxLegyHs0edj3xQ,1,2017-03-11,0,5WR0u-DvTnQEGYGv_Dcj0g,5,"L'arrivée d'Adonis dans le Sud-Ouest a carrément changé la donne. Le magasin est lumineux, les prix excellents comparé à tout ce qu'il y a autour. L'offre de parking gratuit nous rend aussi la vie facile. On aime.",1,pzYSGytKQpth_Ovxja7sdw
798,BLIJ-p5wYuAhw6Pp6mh6mw,0,2013-12-04,1,raK0ehaHg0iZvdNP8EnuBg,4,"great tip i found by accident. book your room through www.easyclicktravel.com and you wont pay a resort fee of $20 per night.  I'm not sure if it works for other hotels as well.  the hotel is great location, great bathtub, comfy bed, good or great view of the strip depending on your room.  only downside is walls are thin. you can hear the next room so gotta keep the TV. turned up.",0,D1_nrBr4dOrs7M82OaBRwQ
365,5mmF-H_4emxvultbneKFWQ,0,2012-10-17,0,wnojnTpteq7um67mivbfag,1,Average food - had the worst service last night from a young man.  We were the only table in the restaurant at 8:15 - our server was rushing us out,1,Eirm5Cv1Mk4pyJfi_LprbA
51,px0VdZdyTaclveb1LfV6rA,0,2016-07-09,0,-b9UM6rX9AVj3SvshFdmiw,5,"Prefer the Harkins Theatres over AMC. Camelview for loungers, Tempe Marketplace to people and movie watch, Scottsdale for larger screens, and Shea when I'm feeling nostalgic.

It's very clean, someone is always cleaning or just finished cleaning the rest rooms. No popcorn droppings in the lobby, on the counters or condiment station. Always friendly, smiling faces ready to clean the auditorium after the movie.

The auditoriums don't have stadium seating but there's  and incline and easy to see the screen, chairs are comfortable but not as large as the newer chairs. There's a LOT of leg room. This is where we go when we want to watch a movie and 'travel' back in time to visit a movie theater very similar to the one we went to growing up.",0,0pf5VuzE4_1pwj5NJHG5TQ
20,-bd4BQcl1ekgo7avaFngIw,0,2017-06-28,0,P7kiSTiwzqm0_LbA71EOPg,5,"One of the best breakfast places I've been to! The menu had so many options, above & beyond your typical breakfast choices. Portions were HUGE and everything was delicious & so fresh! Will definitely be back & highly recommend!",0,5ngpW5tf3ep680eG1HxHzA
495,FcCUyrq-ZdcRl_h-k9-CYA,0,2014-06-21,0,1Py_X1Hf92sIoI5VEdlp8w,2,"Didn't know they had a brunch menu and happened to go at brunch time.

1. French toast
The french toast was filling and rich. The sourdough was good and not soggy. 

2. Wings
Small wings so they gave about 15 wings. Not bad but wish they were bigger.",0,UGW-9bbBEB3eP1o6mWD_WA
172,1SnYDvrd02FXSXnIgz-9DQ,0,2010-11-17,4,8enQ9Fj-sWkWub4AZQUzeQ,1,"Huge Apple Danishes! Unfortunatley huge doesnt mean better. 
So what does Westmall Donuts have to offer? Here you can eat a fattening overpriced danish in a horribly old and decrepid space and wash it all down with a lousy tasting coffee.
Do yourself and your wallet a favour and avoid it!",0,YHWsLBS8jzZiPjKHMFOaAA
193,fL-b760btOaGa85OJ9ut3w,0,2015-10-17,0,0VOZHe_tfbhW3YvsBf5yxw,5,"???????????????????????????????????
Best Vegas???????????????
????????( _) ??????
???...?
???1??????2?????????
????????????????????????????????????
????????????????????????????????(*´`*)
?????????????????????????????????",2,5oy_MM1skY1LvmdNNVVM5Q
278,ALkOqlWODyxPg5VSp0HLrg,0,2013-04-08,1,Ku0bs-MtWERfUmgw2jchMA,5,"Super solid. Arrived at 10ish on a Saturday night, had a cozy bench-table in ~15min, food was tasty, cheap biru, everything was clean. Ranks among Don Don & Guu for sure!",0,sOuFzmgPBoZO_da0ao0MXg
362,Wijq97TO27mhi_OG-xaW-w,0,2010-09-03,0,oLQyEOmsGx4Tb06PO6wMwg,5,"Top quality food here! We were staying in filey about 10 miles away and spotted this place but was busy so we drove back the next day and we were so glad we did. This has THE BEST fish & chips ever! And a top quality service too! Give yourself a treat and make sure you go, we will the next time we are over that way, thanks the 3 from Morecambe",0,EXVQS5nz4lepwRy8QJq50A
577,cxJ09-DtHlw58JoRWWltzQ,0,2016-05-22,0,_tfwPkSLgVvhgOgnCtV5mA,1,"Several unfriendly / unhelpful staff. Unorganized. Will not be returning.


Went in to drop off a prescription staff was rude and when I insisted on leaving my account information she cut me off and told me she would get everything she needs when she contacts the other location to move my prescription over. 


I return 2 days later (no phone call left to let me know they were filled). I get there and had to wait 30mins for this also unfriendly staff that seems to apparently hate her job to give me my prescription. Apparently it's too challenging for the staff to process a simple refill pickup.",0,kBNFdviedCPFWyR-wVaAzw
890,1FkUTet5GQ5mVwNLw_Ds4g,0,2015-01-06,0,F9onJ4gLx6uIHEoiJF78-g,4,"My wife and I took the tour with Imbibe Tours a few days after Christmas. We were picked up from the Aria tour bus pickup area, which is underground. Once we picked up a few more people at Excalibur, we were whisked away and headed out of town. A surprise stop was first on the list as we stopped at the famous Welcome to Las Vegas sign for anyone who wanted to take pictures. After this, we were were headed up through the mountain pass in an exceptionally clean bus with a friendly bus driver. Alan had picked out some wines for everyone to do a blind taste test (whites on the way to the wineries and reds on the way back). All wines that we tasted were of exceptional quality, although the reds were all tricks as they tasted  very different from the tasting notes listed and the grape varietals selected (no wonder most people gets the red wrong). The first winery we visited was Pahrump Winery. One of the owners, Gretchen, was so very informative and enthusiastic. She was such a delight to interact with and had answers for every question we asked. Following a tour and wine tasting, we settled in for a somewhat formal lunch. This lunch was way more than we could have asked for with the price we paid for the tour. My wife and I, being home wine makers and loving all wines decided to taste a few more wines (which I highly recommend). Some of the wines that weren't on the tasting list for the tour were even better than what we tasted previously. We picked out several of our tastings and Gretchen's friendly staff assisted us with setting up a shipment of wine to our home. We also bought a few wines and the staff discretely handed them off to Alan to load onto the bus for us. We were then on the road again and headed to the next winery, I would say that after the first winery, the second one left me anticipating an equal if not better experience, but I was to be mistaken. The second winery has only been around for a few years and thus has some work to do to build up their quality as my wife and I both placed many of the samples in the wine dump bucket. As well, the tasting room was a bit ""homey"". I hope they can make it work eventually, but at this time it was a bit of a let down from the 1st stop. On our way back, Alan made sure everyone had plenty to drink, but the entertainment choices seemed to be geared towards current pop music and not necessarily the demographics of the tour guests he had at the time. I'm not entirely sure that Alan knows as much about wine as he would like to let on. I would also encourage Alan to actively listen to his guests a bit more instead of just hearing them...if someone says they have interest in eventually opening a winery, the proper response should not be to bring up how expensive it will be or steering them towards another business where they can get help in barreling and buying wine. Listen enthusiastically and respond positively. Aside from these notes, the tour is great for the value. Those who love amazing wine, great food and education on how a winery runs will not be disappointed!",0,1ryvfb9F6hYoCZZZaqeCOA
